Station,direction,id,date,time,num,dest,delay,type
52998,Xinwuri,backward,54,weekday,not_commuting_time,2631,Miaoli,short_delay,4
52999,Xinwuri,backward,55,weekday,not_commuting_time,3297,Tainan,long_delay,4
53000,Xinwuri,backward,56,weekday,not_commuting_time,2253,Chiayi,long_delay,4
53001,Xinwuri,backward,57,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
53002,Xinwuri,backward,58,weekday,not_commuting_time,2257,Chiayi,no_delay,4
53003,Xinwuri,backward,59,weekday,not_commuting_time,2263,Chiayi,short_delay,4
53004,Xinwuri,backward,60,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
53005,Xinwuri,backward,61,weekday,not_commuting_time,2269,Changhua,short_delay,4
53006,Xinwuri,backward,62,weekday,not_commuting_time,2273,Changhua,no_delay,4
53007,Xinwuri,backward,1,weekday,not_commuting_time,101,Chaozhou,short_delay,2
53008,Xinwuri,backward,2,weekday,to_work,3147,Chaozhou,no_delay,4
53009,Xinwuri,backward,3,weekday,to_work,2601,Fengyuan,no_delay,4
53010,Xinwuri,backward,4,weekday,to_work,2101,Tianzhong,short_delay,4
53011,Xinwuri,backward,5,weekday,to_work,2103,Chiayi,short_delay,4
53012,Xinwuri,backward,6,weekday,to_work,2603,Fengyuan,short_delay,4
53013,Xinwuri,backward,7,weekday,to_work,3157,Chaozhou,no_delay,4
53014,Xinwuri,backward,8,weekday,to_work,2113,Chiayi,no_delay,4
53015,Xinwuri,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
53016,Xinwuri,backward,10,weekday,to_work,2115,Changhua,no_delay,4
53017,Xinwuri,backward,11,weekday,to_work,2011,Changhua,short_delay,4
53018,Xinwuri,backward,12,weekday,to_work,3167,Chaozhou,short_delay,4
53019,Xinwuri,backward,13,weekday,to_work,2123,Chiayi,no_delay,4
53020,Xinwuri,backward,14,weekday,not_commuting_time,3177,Chaozhou,no_delay,4
53021,Xinwuri,backward,15,weekday,not_commuting_time,2131,Changhua,no_delay,4
53022,Xinwuri,backward,16,weekday,not_commuting_time,2133,Chiayi,long_delay,4
53023,Xinwuri,backward,17,weekday,not_commuting_time,3187,Chaozhou,no_delay,4
53024,Xinwuri,backward,18,weekday,not_commuting_time,2611,Fengyuan,no_delay,4
53025,Xinwuri,backward,19,weekday,not_commuting_time,2143,Chiayi,no_delay,4
53026,Xinwuri,backward,20,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
53027,Xinwuri,backward,21,weekday,not_commuting_time,2149,Changhua,no_delay,4
53028,Xinwuri,backward,22,weekday,not_commuting_time,2153,Chiayi,short_delay,4
53029,Xinwuri,backward,23,weekday,not_commuting_time,2613,Fengyuan,no_delay,4
53030,Xinwuri,backward,24,weekday,not_commuting_time,3207,Pingtung,no_delay,4
53031,Xinwuri,backward,25,weekday,not_commuting_time,2163,Chiayi,short_delay,4
53032,Xinwuri,backward,26,weekday,not_commuting_time,2615,Fengyuan,short_delay,4
53033,Xinwuri,backward,27,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
53034,Xinwuri,backward,28,weekday,not_commuting_time,2173,Chiayi,short_delay,4
53035,Xinwuri,backward,29,weekday,not_commuting_time,3227,Chaozhou,no_delay,4
53036,Xinwuri,backward,30,weekday,not_commuting_time,2617,Fengyuan,short_delay,4
53037,Xinwuri,backward,31,weekday,not_commuting_time,2183,Chiayi,short_delay,4
53038,Xinwuri,backward,32,weekday,not_commuting_time,3237,Chaozhou,short_delay,4
53039,Xinwuri,backward,33,weekday,not_commuting_time,2619,Miaoli,no_delay,4
53040,Xinwuri,backward,34,weekday,not_commuting_time,2191,Changhua,short_delay,4
53041,Xinwuri,backward,35,weekday,not_commuting_time,2193,Chiayi,long_delay,4
53042,Xinwuri,backward,36,weekday,not_commuting_time,3247,Chaozhou,long_delay,4
53043,Xinwuri,backward,37,weekday,not_commuting_time,2017,Yuanlin,long_delay,4
53044,Xinwuri,backward,38,weekday,not_commuting_time,2621,Fengyuan,long_delay,4
53045,Xinwuri,backward,39,weekday,not_commuting_time,2203,Chiayi,long_delay,4
53046,Xinwuri,backward,40,weekday,off_work,3257,Chaozhou,long_delay,4
53047,Xinwuri,backward,41,weekday,off_work,2623,Fengyuan,long_delay,4
53048,Xinwuri,backward,42,weekday,off_work,2213,Chiayi,long_delay,4
53049,Xinwuri,backward,43,weekday,off_work,2021,Changhua,long_delay,4
53050,Xinwuri,backward,44,weekday,off_work,3267,Chaozhou,long_delay,4
53051,Xinwuri,backward,45,weekday,off_work,2023,Ershui,long_delay,4
53052,Xinwuri,backward,46,weekday,off_work,3277,Chaozhou,long_delay,4
53053,Xinwuri,backward,47,weekday,off_work,2223,Chiayi,long_delay,4
53054,Xinwuri,backward,48,weekday,off_work,2027,Chiayi,long_delay,4
53055,Xinwuri,backward,49,weekday,off_work,2627,Fengyuan,long_delay,4
53056,Xinwuri,backward,50,weekday,off_work,2233,Chiayi,long_delay,4
53057,Xinwuri,backward,51,weekday,not_commuting_time,3287,Pingtung,long_delay,4
53058,Xinwuri,backward,52,weekday,not_commuting_time,2237,Xinwuri,long_delay,4
53059,Xinwuri,backward,53,weekday,not_commuting_time,2243,Chiayi,long_delay,4
53060,Xinwuri,backward,54,weekday,not_commuting_time,2631,Miaoli,long_delay,4
