Station,direction,id,date,time,num,dest,delay,type
86868,Yuanlin,backward,67,weekday,not_commuting_time,149,Chaozhou,short_delay,2
86869,Yuanlin,backward,68,weekday,not_commuting_time,181,Pingtung,long_delay,2
86870,Yuanlin,backward,69,weekday,not_commuting_time,2253,Chiayi,short_delay,4
86871,Yuanlin,backward,70,weekday,not_commuting_time,283,Douliu,long_delay,1
86872,Yuanlin,backward,71,weekday,not_commuting_time,2257,Chiayi,short_delay,4
86873,Yuanlin,backward,72,weekday,not_commuting_time,2263,Chiayi,short_delay,4
86874,Yuanlin,backward,73,weekday,not_commuting_time,285,Yuanlin,long_delay,1
86875,Yuanlin,backward,74,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
86876,Yuanlin,backward,75,weekday,not_commuting_time,2271,Ershui,short_delay,4
86877,Yuanlin,backward,1,weekday,not_commuting_time,3137,Chaozhou,no_delay,4
86878,Yuanlin,backward,2,weekday,not_commuting_time,2703,Checheng,no_delay,4
86879,Yuanlin,backward,3,weekday,not_commuting_time,501,Chaozhou,short_delay,3
86880,Yuanlin,backward,4,weekday,to_work,101,Chaozhou,short_delay,2
86881,Yuanlin,backward,5,weekday,to_work,3143,Xinying,short_delay,4
86882,Yuanlin,backward,6,weekday,to_work,751,Taitung,no_delay,3
86883,Yuanlin,backward,7,weekday,to_work,3147,Chaozhou,no_delay,4
86884,Yuanlin,backward,8,weekday,to_work,2003,Chiayi,no_delay,4
86885,Yuanlin,backward,9,weekday,to_work,2101,Tianzhong,no_delay,4
86886,Yuanlin,backward,10,weekday,to_work,371,Taitung,short_delay,2
86887,Yuanlin,backward,11,weekday,to_work,2103,Chiayi,no_delay,4
86888,Yuanlin,backward,12,weekday,to_work,3157,Chaozhou,no_delay,4
86889,Yuanlin,backward,13,weekday,to_work,2113,Chiayi,no_delay,4
86890,Yuanlin,backward,14,weekday,to_work,167,Chaozhou,no_delay,2
86891,Yuanlin,backward,15,weekday,to_work,3167,Chaozhou,long_delay,4
86892,Yuanlin,backward,16,weekday,not_commuting_time,2707,Checheng,no_delay,4
86893,Yuanlin,backward,17,weekday,not_commuting_time,2123,Chiayi,no_delay,4
86894,Yuanlin,backward,18,weekday,not_commuting_time,103,Chaozhou,short_delay,2
86895,Yuanlin,backward,19,weekday,not_commuting_time,3177,Chaozhou,short_delay,4
86896,Yuanlin,backward,20,weekday,not_commuting_time,105,Pingtung,long_delay,2
86897,Yuanlin,backward,21,weekday,not_commuting_time,2133,Chiayi,long_delay,4
86898,Yuanlin,backward,22,weekday,not_commuting_time,3187,Chaozhou,no_delay,4
86899,Yuanlin,backward,23,weekday,not_commuting_time,2143,Chiayi,no_delay,4
86900,Yuanlin,backward,24,weekday,not_commuting_time,113,Pingtung,long_delay,2
86901,Yuanlin,backward,25,weekday,not_commuting_time,507,Xinzuoying,short_delay,3
86902,Yuanlin,backward,26,weekday,not_commuting_time,3197,Chaozhou,no_delay,4
86903,Yuanlin,backward,26,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
86904,Yuanlin,backward,27,weekday,not_commuting_time,115,Pingtung,long_delay,2
86905,Yuanlin,backward,28,weekday,not_commuting_time,2153,Chiayi,short_delay,4
86906,Yuanlin,backward,29,weekday,not_commuting_time,3207,Pingtung,long_delay,4
86907,Yuanlin,backward,30,weekday,not_commuting_time,117,Chaozhou,short_delay,2
86908,Yuanlin,backward,31,weekday,not_commuting_time,511,Chaozhou,long_delay,3
86909,Yuanlin,backward,32,weekday,not_commuting_time,2163,Chiayi,short_delay,4
