Station,direction,id,date,time,num,dest,delay,type
58,Fengyuan,backward,59,weekday,off_work,141,Chaozhou,long_delay,2
59,Fengyuan,backward,60,weekday,off_work,2237,Xinwuri,long_delay,4
60,Fengyuan,backward,61,weekday,off_work,2243,Chiayi,long_delay,4
61,Fengyuan,backward,62,weekday,not_commuting_time,2627,Fengyuan,short_delay,4
62,Fengyuan,backward,63,weekday,not_commuting_time,177,Dounan,long_delay,2
63,Fengyuan,backward,64,weekday,not_commuting_time,3297,Tainan,short_delay,4
65,Fengyuan,backward,66,weekday,not_commuting_time,2253,Chiayi,long_delay,4
66,Fengyuan,backward,67,weekday,not_commuting_time,149,Chaozhou,short_delay,2
69,Fengyuan,backward,70,weekday,not_commuting_time,181,Pingtung,long_delay,2
70,Fengyuan,backward,71,weekday,not_commuting_time,283,Douliu,long_delay,1
73,Fengyuan,backward,74,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
75,Fengyuan,backward,76,weekday,not_commuting_time,155,Changhua,short_delay,2
76,Fengyuan,backward,77,weekday,not_commuting_time,2273,Changhua,short_delay,4
79,Fengyuan,backward,3,weekday,to_work,3157,Chaozhou,short_delay,4
84,Fengyuan,backward,8,weekday,to_work,2011,Changhua,long_delay,4
88,Fengyuan,backward,12,weekday,to_work,3177,Chaozhou,short_delay,4
91,Fengyuan,backward,15,weekday,not_commuting_time,105,Pingtung,long_delay,2
92,Fengyuan,backward,16,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
93,Fengyuan,backward,17,weekday,not_commuting_time,2143,Chiayi,short_delay,4
94,Fengyuan,backward,18,weekday,not_commuting_time,113,Pingtung,short_delay,2
95,Fengyuan,backward,19,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
98,Fengyuan,backward,22,weekday,not_commuting_time,115,Pingtung,long_delay,2
100,Fengyuan,backward,24,weekday,not_commuting_time,2163,Chiayi,long_delay,4
104,Fengyuan,backward,28,weekday,not_commuting_time,2173,Chiayi,long_delay,4
105,Fengyuan,backward,29,weekday,not_commuting_time,121,Pingtung,short_delay,2
106,Fengyuan,backward,30,weekday,not_commuting_time,2615,Fengyuan,short_delay,4
109,Fengyuan,backward,33,weekday,not_commuting_time,123,Pingtung,short_delay,2
110,Fengyuan,backward,34,weekday,not_commuting_time,271,Changhua,long_delay,1
113,Fengyuan,backward,37,weekday,not_commuting_time,2191,Changhua,short_delay,4
114,Fengyuan,backward,38,weekday,not_commuting_time,125,Pingtung,long_delay,2
115,Fengyuan,backward,39,weekday,not_commuting_time,2193,Chiayi,short_delay,4
117,Fengyuan,backward,41,weekday,not_commuting_time,2017,Yuanlin,long_delay,4
118,Fengyuan,backward,42,weekday,not_commuting_time,2203,Chiayi,long_delay,4
119,Fengyuan,backward,43,weekday,not_commuting_time,129,Farliao,short_delay,2
120,Fengyuan,backward,44,weekday,not_commuting_time,2619,Miaoli,long_delay,4
121,Fengyuan,backward,45,weekday,not_commuting_time,3257,Chaozhou,long_delay,4
122,Fengyuan,backward,46,weekday,not_commuting_time,2213,Chiayi,long_delay,4
123,Fengyuan,backward,47,weekday,off_work,2621,Fengyuan,long_delay,4
124,Fengyuan,backward,48,weekday,off_work,135,Pingtung,long_delay,2
125,Fengyuan,backward,49,weekday,off_work,273,Changhua,long_delay,1
126,Fengyuan,backward,50,weekday,off_work,2021,Changhua,long_delay,4
127,Fengyuan,backward,51,weekday,off_work,3267,Chaozhou,long_delay,4
128,Fengyuan,backward,52,weekday,off_work,3277,Chaozhou,long_delay,4
129,Fengyuan,backward,53,weekday,off_work,2623,Fengyuan,long_delay,4
130,Fengyuan,backward,54,weekday,off_work,175,Chaozhou,long_delay,2
131,Fengyuan,backward,55,weekday,off_work,2223,Chiayi,long_delay,4
132,Fengyuan,backward,56,weekday,off_work,2233,Chiayi,long_delay,4
133,Fengyuan,backward,57,weekday,off_work,139,Chaozhou,long_delay,2
134,Fengyuan,backward,58,weekday,off_work,3287,Pingtung,long_delay,4
135,Fengyuan,backward,59,weekday,off_work,141,Chaozhou,long_delay,2
136,Fengyuan,backward,60,weekday,off_work,2237,Xinwuri,long_delay,4
137,Fengyuan,backward,61,weekday,off_work,2243,Chiayi,long_delay,4
138,Fengyuan,backward,62,weekday,not_commuting_time,2627,Fengyuan,long_delay,4
139,Fengyuan,backward,63,weekday,not_commuting_time,177,Dounan,long_delay,2
140,Fengyuan,backward,64,weekday,not_commuting_time,3297,Tainan,long_delay,4
141,Fengyuan,backward,65,weekday,not_commuting_time,147,Changhua,long_delay,2
142,Fengyuan,backward,66,weekday,not_commuting_time,2253,Chiayi,long_delay,4
143,Fengyuan,backward,67,weekday,not_commuting_time,149,Chaozhou,long_delay,2
144,Fengyuan,backward,68,weekday,not_commuting_time,2257,Chiayi,long_delay,4
145,Fengyuan,backward,69,weekday,not_commuting_time,2631,Miaoli,long_delay,4
146,Fengyuan,backward,70,weekday,not_commuting_time,181,Pingtung,long_delay,2
147,Fengyuan,backward,71,weekday,not_commuting_time,283,Douliu,long_delay,1
148,Fengyuan,backward,72,weekday,not_commuting_time,2263,Chiayi,long_delay,4
149,Fengyuan,backward,73,weekday,not_commuting_time,2267,Yuanlin,long_delay,4
150,Fengyuan,backward,74,weekday,not_commuting_time,2633,Fengyuan,long_delay,4
151,Fengyuan,backward,75,weekday,not_commuting_time,2269,Changhua,long_delay,4
152,Fengyuan,backward,76,weekday,not_commuting_time,155,Changhua,long_delay,2
153,Fengyuan,backward,77,weekday,not_commuting_time,2273,Changhua,long_delay,4
155,Fengyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
156,Fengyuan,backward,3,weekday,to_work,3157,Chaozhou,short_delay,4
161,Fengyuan,backward,8,weekday,to_work,2011,Changhua,long_delay,4
165,Fengyuan,backward,12,weekday,to_work,3177,Chaozhou,short_delay,4
171,Fengyuan,backward,18,weekday,not_commuting_time,113,Pingtung,long_delay,2
172,Fengyuan,backward,19,weekday,not_commuting_time,3197,Chaozhou,long_delay,4
175,Fengyuan,backward,22,weekday,not_commuting_time,115,Pingtung,long_delay,2
177,Fengyuan,backward,24,weekday,not_commuting_time,2163,Chiayi,long_delay,4
178,Fengyuan,backward,25,weekday,not_commuting_time,117,Chaozhou,short_delay,2
180,Fengyuan,backward,27,weekday,not_commuting_time,3217,Chaozhou,short_delay,4
181,Fengyuan,backward,28,weekday,not_commuting_time,2173,Chiayi,short_delay,4
182,Fengyuan,backward,29,weekday,not_commuting_time,121,Pingtung,long_delay,2
184,Fengyuan,backward,31,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
185,Fengyuan,backward,32,weekday,not_commuting_time,2183,Chiayi,long_delay,4
187,Fengyuan,backward,34,weekday,not_commuting_time,271,Changhua,long_delay,1
188,Fengyuan,backward,35,weekday,not_commuting_time,3237,Chaozhou,short_delay,4
190,Fengyuan,backward,37,weekday,not_commuting_time,2191,Changhua,short_delay,4
191,Fengyuan,backward,38,weekday,not_commuting_time,125,Pingtung,short_delay,2
192,Fengyuan,backward,39,weekday,not_commuting_time,2193,Chiayi,long_delay,4
195,Fengyuan,backward,42,weekday,not_commuting_time,2203,Chiayi,long_delay,4
196,Fengyuan,backward,43,weekday,not_commuting_time,129,Farliao,short_delay,2
199,Fengyuan,backward,46,weekday,not_commuting_time,2213,Chiayi,short_delay,4
200,Fengyuan,backward,47,weekday,not_commuting_time,6903,Chaozhou,long_delay,3
201,Fengyuan,backward,48,weekday,off_work,2621,Fengyuan,short_delay,4
202,Fengyuan,backward,49,weekday,off_work,135,Pingtung,short_delay,2
203,Fengyuan,backward,50,weekday,off_work,273,Changhua,long_delay,1
205,Fengyuan,backward,52,weekday,off_work,3267,Chaozhou,long_delay,4
206,Fengyuan,backward,53,weekday,off_work,3277,Chaozhou,short_delay,4
208,Fengyuan,backward,55,weekday,off_work,175,Chaozhou,long_delay,2
210,Fengyuan,backward,57,weekday,off_work,2233,Chiayi,short_delay,4
211,Fengyuan,backward,58,weekday,off_work,139,Chaozhou,short_delay,2
212,Fengyuan,backward,59,weekday,off_work,3287,Pingtung,short_delay,4
215,Fengyuan,backward,62,weekday,off_work,2243,Chiayi,short_delay,4
216,Fengyuan,backward,63,weekday,not_commuting_time,2627,Fengyuan,short_delay,4
219,Fengyuan,backward,66,weekday,not_commuting_time,147,Changhua,short_delay,2
220,Fengyuan,backward,67,weekday,not_commuting_time,2253,Chiayi,long_delay,4
224,Fengyuan,backward,71,weekday,not_commuting_time,181,Pingtung,long_delay,2
225,Fengyuan,backward,72,weekday,not_commuting_time,283,Douliu,long_delay,1
226,Fengyuan,backward,73,weekday,not_commuting_time,2263,Chiayi,long_delay,4
228,Fengyuan,backward,75,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
239,Fengyuan,backward,8,weekend,to_work,2011,Changhua,short_delay,4
240,Fengyuan,backward,9,weekend,to_work,2603,Fengyuan,short_delay,4
243,Fengyuan,backward,12,weekend,to_work,3177,Chaozhou,short_delay,4
244,Fengyuan,backward,13,weekend,to_work,2131,Changhua,short_delay,4
246,Fengyuan,backward,15,weekend,not_commuting_time,105,Pingtung,short_delay,2
247,Fengyuan,backward,16,weekend,not_commuting_time,3187,Chaozhou,short_delay,4
248,Fengyuan,backward,17,weekend,not_commuting_time,2143,Chiayi,short_delay,4
249,Fengyuan,backward,18,weekend,not_commuting_time,113,Pingtung,long_delay,2
251,Fengyuan,backward,20,weekend,not_commuting_time,2611,Fengyuan,short_delay,4
252,Fengyuan,backward,21,weekend,not_commuting_time,2153,Chiayi,long_delay,4
255,Fengyuan,backward,24,weekend,not_commuting_time,2163,Chiayi,long_delay,4
256,Fengyuan,backward,25,weekend,not_commuting_time,117,Chaozhou,short_delay,2
257,Fengyuan,backward,26,weekend,not_commuting_time,2613,Fengyuan,short_delay,4
259,Fengyuan,backward,28,weekend,not_commuting_time,2173,Chiayi,long_delay,4
260,Fengyuan,backward,29,weekend,not_commuting_time,121,Pingtung,short_delay,2
262,Fengyuan,backward,31,weekend,not_commuting_time,3227,Chaozhou,short_delay,4
265,Fengyuan,backward,34,weekend,not_commuting_time,271,Changhua,long_delay,1
266,Fengyuan,backward,35,weekend,not_commuting_time,3237,Chaozhou,short_delay,4
269,Fengyuan,backward,38,weekend,not_commuting_time,125,Pingtung,long_delay,2
271,Fengyuan,backward,40,weekend,not_commuting_time,3247,Chaozhou,short_delay,4
273,Fengyuan,backward,42,weekend,not_commuting_time,2203,Chiayi,short_delay,4
274,Fengyuan,backward,43,weekend,not_commuting_time,129,Farliao,short_delay,2
275,Fengyuan,backward,44,weekend,not_commuting_time,2619,Miaoli,short_delay,4
279,Fengyuan,backward,48,weekend,off_work,135,Pingtung,short_delay,2
280,Fengyuan,backward,49,weekend,off_work,273,Changhua,short_delay,1
282,Fengyuan,backward,51,weekend,off_work,3267,Chaozhou,short_delay,4
285,Fengyuan,backward,54,weekend,off_work,175,Chaozhou,long_delay,2
286,Fengyuan,backward,55,weekend,off_work,2223,Chiayi,long_delay,4
288,Fengyuan,backward,57,weekend,off_work,139,Chaozhou,long_delay,2
289,Fengyuan,backward,58,weekend,off_work,3287,Pingtung,short_delay,4
290,Fengyuan,backward,59,weekend,off_work,141,Chaozhou,long_delay,2
291,Fengyuan,backward,60,weekend,off_work,2237,Xinwuri,long_delay,4
292,Fengyuan,backward,61,weekend,off_work,2243,Chiayi,long_delay,4
294,Fengyuan,backward,63,weekend,not_commuting_time,177,Dounan,long_delay,2
295,Fengyuan,backward,64,weekend,not_commuting_time,3297,Tainan,short_delay,4
298,Fengyuan,backward,67,weekend,not_commuting_time,149,Chaozhou,short_delay,2
300,Fengyuan,backward,69,weekend,not_commuting_time,2631,Miaoli,short_delay,4
301,Fengyuan,backward,70,weekend,not_commuting_time,181,Pingtung,long_delay,2
302,Fengyuan,backward,71,weekend,not_commuting_time,283,Douliu,long_delay,1
303,Fengyuan,backward,72,weekend,not_commuting_time,2263,Chiayi,long_delay,4
306,Fengyuan,backward,75,weekend,not_commuting_time,2269,Changhua,short_delay,4
307,Fengyuan,backward,76,weekend,not_commuting_time,155,Changhua,long_delay,2
308,Fengyuan,backward,77,weekend,not_commuting_time,2273,Changhua,long_delay,4
310,Fengyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
312,Fengyuan,backward,4,weekday,to_work,2601,Fengyuan,short_delay,4
316,Fengyuan,backward,8,weekday,to_work,2011,Changhua,long_delay,4
320,Fengyuan,backward,12,weekday,to_work,3177,Chaozhou,short_delay,4
321,Fengyuan,backward,13,weekday,to_work,2131,Changhua,short_delay,4
324,Fengyuan,backward,16,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
326,Fengyuan,backward,18,weekday,not_commuting_time,113,Pingtung,short_delay,2
327,Fengyuan,backward,19,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
328,Fengyuan,backward,20,weekday,not_commuting_time,2611,Fengyuan,short_delay,4
329,Fengyuan,backward,21,weekday,not_commuting_time,2153,Chiayi,long_delay,4
334,Fengyuan,backward,26,weekday,not_commuting_time,2613,Fengyuan,short_delay,4
336,Fengyuan,backward,28,weekday,not_commuting_time,2173,Chiayi,short_delay,4
345,Fengyuan,backward,37,weekday,not_commuting_time,2191,Changhua,short_delay,4
346,Fengyuan,backward,38,weekday,not_commuting_time,125,Pingtung,long_delay,2
347,Fengyuan,backward,39,weekday,not_commuting_time,2193,Chiayi,long_delay,4
351,Fengyuan,backward,43,weekday,not_commuting_time,129,Farliao,short_delay,2
356,Fengyuan,backward,48,weekday,off_work,135,Pingtung,short_delay,2
357,Fengyuan,backward,49,weekday,off_work,273,Changhua,long_delay,1
359,Fengyuan,backward,51,weekday,off_work,3267,Chaozhou,long_delay,4
360,Fengyuan,backward,52,weekday,off_work,3277,Chaozhou,short_delay,4
361,Fengyuan,backward,53,weekday,off_work,2623,Fengyuan,short_delay,4
362,Fengyuan,backward,54,weekday,off_work,175,Chaozhou,long_delay,2
363,Fengyuan,backward,55,weekday,off_work,2223,Chiayi,short_delay,4
364,Fengyuan,backward,56,weekday,off_work,2233,Chiayi,long_delay,4
365,Fengyuan,backward,57,weekday,off_work,139,Chaozhou,short_delay,2
366,Fengyuan,backward,58,weekday,off_work,3287,Pingtung,short_delay,4
367,Fengyuan,backward,59,weekday,off_work,141,Chaozhou,short_delay,2
368,Fengyuan,backward,60,weekday,off_work,2237,Xinwuri,short_delay,4
369,Fengyuan,backward,61,weekday,off_work,2243,Chiayi,short_delay,4
370,Fengyuan,backward,62,weekday,not_commuting_time,2627,Fengyuan,short_delay,4
371,Fengyuan,backward,63,weekday,not_commuting_time,177,Dounan,short_delay,2
373,Fengyuan,backward,65,weekday,not_commuting_time,147,Changhua,short_delay,2
374,Fengyuan,backward,66,weekday,not_commuting_time,2253,Chiayi,long_delay,4
375,Fengyuan,backward,67,weekday,not_commuting_time,149,Chaozhou,short_delay,2
377,Fengyuan,backward,69,weekday,not_commuting_time,2631,Miaoli,long_delay,4
379,Fengyuan,backward,71,weekday,not_commuting_time,283,Douliu,long_delay,1
381,Fengyuan,backward,73,weekday,not_commuting_time,2267,Yuanlin,short_delay,4
383,Fengyuan,backward,75,weekday,not_commuting_time,2269,Changhua,short_delay,4
384,Fengyuan,backward,76,weekday,not_commuting_time,155,Changhua,short_delay,2
385,Fengyuan,backward,77,weekday,not_commuting_time,2273,Changhua,short_delay,4
387,Fengyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
388,Fengyuan,backward,3,weekday,to_work,3157,Chaozhou,short_delay,4
393,Fengyuan,backward,8,weekday,to_work,2011,Changhua,short_delay,4
397,Fengyuan,backward,12,weekday,to_work,3177,Chaozhou,short_delay,4
398,Fengyuan,backward,13,weekday,to_work,2131,Changhua,short_delay,4
401,Fengyuan,backward,16,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
402,Fengyuan,backward,17,weekday,not_commuting_time,2143,Chiayi,short_delay,4
407,Fengyuan,backward,22,weekday,not_commuting_time,115,Pingtung,short_delay,2
409,Fengyuan,backward,24,weekday,not_commuting_time,2163,Chiayi,short_delay,4
414,Fengyuan,backward,29,weekday,not_commuting_time,121,Pingtung,short_delay,2
417,Fengyuan,backward,32,weekday,not_commuting_time,2183,Chiayi,short_delay,4
419,Fengyuan,backward,34,weekday,not_commuting_time,271,Changhua,short_delay,1
422,Fengyuan,backward,37,weekday,not_commuting_time,2191,Changhua,short_delay,4
423,Fengyuan,backward,38,weekday,not_commuting_time,125,Pingtung,short_delay,2
433,Fengyuan,backward,48,weekday,off_work,135,Pingtung,short_delay,2
434,Fengyuan,backward,49,weekday,off_work,273,Changhua,short_delay,1
437,Fengyuan,backward,52,weekday,off_work,3277,Chaozhou,short_delay,4
439,Fengyuan,backward,54,weekday,off_work,175,Chaozhou,short_delay,2
440,Fengyuan,backward,55,weekday,off_work,2223,Chiayi,short_delay,4
441,Fengyuan,backward,56,weekday,off_work,2233,Chiayi,long_delay,4
442,Fengyuan,backward,57,weekday,off_work,139,Chaozhou,short_delay,2
443,Fengyuan,backward,58,weekday,off_work,3287,Pingtung,short_delay,4
445,Fengyuan,backward,60,weekday,off_work,2237,Xinwuri,short_delay,4
446,Fengyuan,backward,61,weekday,off_work,2243,Chiayi,short_delay,4
447,Fengyuan,backward,62,weekday,not_commuting_time,2627,Fengyuan,short_delay,4
448,Fengyuan,backward,63,weekday,not_commuting_time,177,Dounan,long_delay,2
449,Fengyuan,backward,64,weekday,not_commuting_time,3297,Tainan,short_delay,4
450,Fengyuan,backward,65,weekday,not_commuting_time,147,Changhua,long_delay,2
452,Fengyuan,backward,67,weekday,not_commuting_time,149,Chaozhou,long_delay,2
454,Fengyuan,backward,69,weekday,not_commuting_time,2631,Miaoli,short_delay,4
455,Fengyuan,backward,70,weekday,not_commuting_time,181,Pingtung,long_delay,2
456,Fengyuan,backward,71,weekday,not_commuting_time,283,Douliu,long_delay,1
457,Fengyuan,backward,72,weekday,not_commuting_time,2263,Chiayi,long_delay,4
460,Fengyuan,backward,75,weekday,not_commuting_time,2269,Changhua,short_delay,4
461,Fengyuan,backward,76,weekday,not_commuting_time,155,Changhua,long_delay,2
463,Fengyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,short_delay,4
464,Fengyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
466,Fengyuan,backward,4,weekday,to_work,2601,Fengyuan,short_delay,4
467,Fengyuan,backward,5,weekday,to_work,2113,Chiayi,short_delay,4
470,Fengyuan,backward,8,weekday,to_work,2011,Changhua,long_delay,4
471,Fengyuan,backward,9,weekday,to_work,2603,Fengyuan,long_delay,4
472,Fengyuan,backward,10,weekday,to_work,2123,Chiayi,long_delay,4
473,Fengyuan,backward,11,weekday,to_work,2607,Fengyuan,long_delay,4
475,Fengyuan,backward,13,weekday,to_work,2131,Changhua,long_delay,4
477,Fengyuan,backward,15,weekday,not_commuting_time,105,Pingtung,long_delay,2
478,Fengyuan,backward,16,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
480,Fengyuan,backward,18,weekday,not_commuting_time,113,Pingtung,long_delay,2
481,Fengyuan,backward,19,weekday,not_commuting_time,3197,Chaozhou,long_delay,4
482,Fengyuan,backward,20,weekday,not_commuting_time,2611,Fengyuan,long_delay,4
484,Fengyuan,backward,22,weekday,not_commuting_time,115,Pingtung,long_delay,2
485,Fengyuan,backward,23,weekday,not_commuting_time,3207,Pingtung,long_delay,4
486,Fengyuan,backward,24,weekday,not_commuting_time,2163,Chiayi,long_delay,4
487,Fengyuan,backward,25,weekday,not_commuting_time,117,Chaozhou,long_delay,2
488,Fengyuan,backward,26,weekday,not_commuting_time,2613,Fengyuan,long_delay,4
489,Fengyuan,backward,27,weekday,not_commuting_time,3217,Chaozhou,short_delay,4
490,Fengyuan,backward,28,weekday,not_commuting_time,2173,Chiayi,long_delay,4
491,Fengyuan,backward,29,weekday,not_commuting_time,121,Pingtung,long_delay,2
492,Fengyuan,backward,30,weekday,not_commuting_time,2615,Fengyuan,long_delay,4
493,Fengyuan,backward,31,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
494,Fengyuan,backward,32,weekday,not_commuting_time,2183,Chiayi,short_delay,4
495,Fengyuan,backward,33,weekday,not_commuting_time,123,Pingtung,short_delay,2
496,Fengyuan,backward,34,weekday,not_commuting_time,271,Changhua,long_delay,1
497,Fengyuan,backward,35,weekday,not_commuting_time,3237,Chaozhou,long_delay,4
498,Fengyuan,backward,36,weekday,not_commuting_time,2617,Fengyuan,long_delay,4
499,Fengyuan,backward,37,weekday,not_commuting_time,2191,Changhua,long_delay,4
500,Fengyuan,backward,38,weekday,not_commuting_time,125,Pingtung,long_delay,2
501,Fengyuan,backward,39,weekday,not_commuting_time,2193,Chiayi,long_delay,4
502,Fengyuan,backward,40,weekday,not_commuting_time,3247,Chaozhou,long_delay,4
504,Fengyuan,backward,42,weekday,not_commuting_time,2203,Chiayi,long_delay,4
505,Fengyuan,backward,43,weekday,not_commuting_time,129,Farliao,long_delay,2
508,Fengyuan,backward,46,weekday,not_commuting_time,2213,Chiayi,long_delay,4
510,Fengyuan,backward,48,weekday,off_work,135,Pingtung,short_delay,2
514,Fengyuan,backward,52,weekday,off_work,3277,Chaozhou,short_delay,4
515,Fengyuan,backward,53,weekday,off_work,2623,Fengyuan,short_delay,4
516,Fengyuan,backward,54,weekday,off_work,175,Chaozhou,long_delay,2
517,Fengyuan,backward,55,weekday,off_work,2223,Chiayi,long_delay,4
518,Fengyuan,backward,56,weekday,off_work,2233,Chiayi,long_delay,4
519,Fengyuan,backward,57,weekday,off_work,139,Chaozhou,short_delay,2
521,Fengyuan,backward,59,weekday,off_work,141,Chaozhou,long_delay,2
522,Fengyuan,backward,60,weekday,off_work,2237,Xinwuri,long_delay,4
523,Fengyuan,backward,61,weekday,off_work,2243,Chiayi,long_delay,4
524,Fengyuan,backward,62,weekday,not_commuting_time,2627,Fengyuan,long_delay,4
525,Fengyuan,backward,63,weekday,not_commuting_time,177,Dounan,long_delay,2
526,Fengyuan,backward,64,weekday,not_commuting_time,3297,Tainan,long_delay,4
527,Fengyuan,backward,65,weekday,not_commuting_time,147,Changhua,short_delay,2
528,Fengyuan,backward,66,weekday,not_commuting_time,2253,Chiayi,long_delay,4
529,Fengyuan,backward,67,weekday,not_commuting_time,149,Chaozhou,long_delay,2
530,Fengyuan,backward,68,weekday,not_commuting_time,2257,Chiayi,short_delay,4
531,Fengyuan,backward,69,weekday,not_commuting_time,181,Pingtung,long_delay,2
532,Fengyuan,backward,70,weekday,not_commuting_time,283,Douliu,long_delay,1
535,Fengyuan,backward,73,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
537,Fengyuan,backward,75,weekday,not_commuting_time,155,Changhua,long_delay,2
538,Fengyuan,backward,76,weekday,not_commuting_time,2273,Changhua,long_delay,4
539,Fengyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,long_delay,4
540,Fengyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
543,Fengyuan,backward,5,weekday,to_work,2113,Chiayi,short_delay,4
545,Fengyuan,backward,7,weekday,to_work,3167,Chaozhou,short_delay,4
546,Fengyuan,backward,8,weekday,to_work,2011,Changhua,long_delay,4
548,Fengyuan,backward,10,weekday,to_work,2123,Chiayi,long_delay,4
551,Fengyuan,backward,13,weekday,to_work,2131,Changhua,short_delay,4
552,Fengyuan,backward,14,weekday,to_work,2133,Chiayi,short_delay,4
553,Fengyuan,backward,15,weekday,not_commuting_time,105,Pingtung,long_delay,2
555,Fengyuan,backward,17,weekday,not_commuting_time,2143,Chiayi,short_delay,4
556,Fengyuan,backward,18,weekday,not_commuting_time,113,Pingtung,short_delay,2
557,Fengyuan,backward,19,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
559,Fengyuan,backward,21,weekday,not_commuting_time,2153,Chiayi,short_delay,4
560,Fengyuan,backward,22,weekday,not_commuting_time,115,Pingtung,short_delay,2
562,Fengyuan,backward,24,weekday,not_commuting_time,2163,Chiayi,short_delay,4
565,Fengyuan,backward,27,weekday,not_commuting_time,3217,Chaozhou,short_delay,4
566,Fengyuan,backward,28,weekday,not_commuting_time,2173,Chiayi,long_delay,4
568,Fengyuan,backward,30,weekday,not_commuting_time,2615,Fengyuan,short_delay,4
569,Fengyuan,backward,31,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
570,Fengyuan,backward,32,weekday,not_commuting_time,2183,Chiayi,short_delay,4
572,Fengyuan,backward,34,weekday,not_commuting_time,271,Changhua,short_delay,1
573,Fengyuan,backward,35,weekday,not_commuting_time,3237,Chaozhou,short_delay,4
575,Fengyuan,backward,37,weekday,not_commuting_time,2191,Changhua,short_delay,4
576,Fengyuan,backward,38,weekday,not_commuting_time,125,Pingtung,short_delay,2
577,Fengyuan,backward,39,weekday,not_commuting_time,2193,Chiayi,long_delay,4
580,Fengyuan,backward,42,weekday,not_commuting_time,2203,Chiayi,short_delay,4
581,Fengyuan,backward,43,weekday,not_commuting_time,129,Farliao,short_delay,2
586,Fengyuan,backward,48,weekday,off_work,135,Pingtung,short_delay,2
588,Fengyuan,backward,50,weekday,off_work,2021,Changhua,short_delay,4
589,Fengyuan,backward,51,weekday,off_work,3267,Chaozhou,short_delay,4
592,Fengyuan,backward,54,weekday,off_work,175,Chaozhou,long_delay,2
