Station,direction,id,date,time,num,dest,delay,type
14630,Taiyuan,backward,45,weekday,off_work,2237,Xinwuri,long_delay,4
14631,Taiyuan,backward,46,weekday,not_commuting_time,2243,Chiayi,long_delay,4
14632,Taiyuan,backward,47,weekday,not_commuting_time,3297,Tainan,short_delay,4
14633,Taiyuan,backward,48,weekday,not_commuting_time,2631,Miaoli,no_delay,4
14634,Taiyuan,backward,49,weekday,not_commuting_time,2253,Chiayi,long_delay,4
14635,Taiyuan,backward,50,weekday,not_commuting_time,2257,Chiayi,no_delay,4
14636,Taiyuan,backward,51,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
14637,Taiyuan,backward,52,weekday,not_commuting_time,2263,Chiayi,short_delay,4
14638,Taiyuan,backward,53,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
14639,Taiyuan,backward,54,weekday,not_commuting_time,2269,Changhua,no_delay,4
14640,Taiyuan,backward,55,weekday,not_commuting_time,2273,Changhua,short_delay,4
14641,Taiyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,no_delay,4
14642,Taiyuan,backward,2,weekday,to_work,2103,Chiayi,no_delay,4
14643,Taiyuan,backward,3,weekday,to_work,2601,Fengyuan,no_delay,4
14644,Taiyuan,backward,4,weekday,to_work,3157,Chaozhou,short_delay,4
14645,Taiyuan,backward,5,weekday,to_work,2113,Chiayi,no_delay,4
14646,Taiyuan,backward,6,weekday,to_work,2603,Fengyuan,no_delay,4
14647,Taiyuan,backward,7,weekday,to_work,2115,Changhua,no_delay,4
14648,Taiyuan,backward,8,weekday,to_work,3167,Chaozhou,short_delay,4
14649,Taiyuan,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
14650,Taiyuan,backward,10,weekday,to_work,2123,Chiayi,no_delay,4
14651,Taiyuan,backward,11,weekday,to_work,3177,Chaozhou,short_delay,4
14652,Taiyuan,backward,12,weekday,not_commuting_time,2131,Changhua,no_delay,4
14653,Taiyuan,backward,13,weekday,not_commuting_time,2133,Chiayi,no_delay,4
14654,Taiyuan,backward,14,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
14655,Taiyuan,backward,15,weekday,not_commuting_time,2143,Chiayi,no_delay,4
14656,Taiyuan,backward,16,weekday,not_commuting_time,2611,Fengyuan,no_delay,4
14657,Taiyuan,backward,17,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
14658,Taiyuan,backward,18,weekday,not_commuting_time,2153,Chiayi,long_delay,4
14659,Taiyuan,backward,19,weekday,not_commuting_time,3207,Pingtung,no_delay,4
14660,Taiyuan,backward,20,weekday,not_commuting_time,2163,Chiayi,long_delay,4
14661,Taiyuan,backward,21,weekday,not_commuting_time,2613,Fengyuan,no_delay,4
14662,Taiyuan,backward,22,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
14663,Taiyuan,backward,23,weekday,not_commuting_time,2615,Fengyuan,short_delay,4
14664,Taiyuan,backward,24,weekday,not_commuting_time,2173,Chiayi,long_delay,4
14665,Taiyuan,backward,25,weekday,not_commuting_time,3227,Chaozhou,no_delay,4
14666,Taiyuan,backward,26,weekday,not_commuting_time,2183,Chiayi,short_delay,4
14667,Taiyuan,backward,27,weekday,not_commuting_time,2617,Fengyuan,no_delay,4
14668,Taiyuan,backward,28,weekday,not_commuting_time,3237,Chaozhou,long_delay,4
14669,Taiyuan,backward,29,weekday,not_commuting_time,2191,Changhua,long_delay,4
14670,Taiyuan,backward,30,weekday,not_commuting_time,2193,Chiayi,short_delay,4
14671,Taiyuan,backward,31,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
14672,Taiyuan,backward,32,weekday,not_commuting_time,2619,Miaoli,no_delay,4
14673,Taiyuan,backward,33,weekday,not_commuting_time,2203,Chiayi,long_delay,4
14674,Taiyuan,backward,34,weekday,not_commuting_time,2621,Fengyuan,long_delay,4
14675,Taiyuan,backward,35,weekday,not_commuting_time,3257,Chaozhou,long_delay,4
14676,Taiyuan,backward,36,weekday,off_work,2213,Chiayi,long_delay,4
14677,Taiyuan,backward,37,weekday,off_work,2021,Changhua,long_delay,4
14678,Taiyuan,backward,38,weekday,off_work,3267,Chaozhou,long_delay,4
14679,Taiyuan,backward,39,weekday,off_work,2623,Fengyuan,long_delay,4
14680,Taiyuan,backward,40,weekday,off_work,3277,Chaozhou,long_delay,4
14681,Taiyuan,backward,41,weekday,off_work,2223,Chiayi,long_delay,4
14682,Taiyuan,backward,42,weekday,off_work,2233,Chiayi,long_delay,4
14683,Taiyuan,backward,43,weekday,off_work,3287,Pingtung,long_delay,4
